language	treebank	index	text	parser	uas	las
de	HDT	15749	Neue Standards sollen E-Commerce fördern	corenlp	0.6666666666666666	0.6666666666666666
de	HDT	15750	Zwei neue Richtlinien für E-Commerce-Anbieter sollen Artikelbezeichnungen vereinheitlichen und Warenkataloge standardisieren .	corenlp	0.7142857142857143	0.5714285714285714
de	HDT	15751	Deutsche Unternehmen , die schon jetzt ein Einkaufsvolumen von 170 Milliarden DM zusammenbringen , haben sich auf eine einheitliche Produkt-Nomenklatur für den Handel im Internet geeinigt .	corenlp	0.7241379310344828	0.6551724137931034
de	HDT	15752	Ein beim Institut der deutschen Wirtschaft , Köln , kostenlos nutzbares Schlagwortregister enthält 12.000 Einträge für Waren und Dienstleistungen , die elektronisch gehandelt werden können .	corenlp	0.7407407407407407	0.7407407407407407
de	HDT	15753	"Dieses hierarchisch in vier Stufen gegliederte Verzeichnis mit dem Namen "" eCl@ss "" ermöglicht es per WWW-Frontend , für jeden Artikel eine standardisierte Bezeichnung zu finden ."	corenlp	0.8214285714285714	0.75
de	HDT	15754	Diese Wortwahl soll dann die Quellensuche und Bestellvorgänge erleichtern .	corenlp	1.0	1.0
de	HDT	15755	Nach Erwartung der beteiligten Firmen , darunter BASF , Bayer , Degussa-Hüls , Veba und Henkel wird das den Internet-Handel ankurbeln .	corenlp	0.6666666666666666	0.6666666666666666
de	HDT	15756	Spezifikationen für die Normung von Warenkatalogen haben das Fraunhofer-Institut für Arbeitsorganisation und die Universitäten Essen und Linz entwickelt .	corenlp	0.4	0.4
de	HDT	15757	"Nach Angaben des Bundesverbandes für Materialwirtschaft , Einkauf und Logistik ( BME ) kursieren zur Zeit etwa 160 verschiedene Katalogformate im Internet , die neben Unternehmen wie dem Siemenskonzern mit seinen 220.000 Lieferanten auch Audi , Bayer , BMW , Daimler-Chrysler , Telekom und die Lufthansa veranlaßt haben , mit dem Standard "" BMEcat "" für eine Vereinheitlichung und mehr Transparenz zu sorgen ."	corenlp	0.835820895522388	0.8059701492537313
de	HDT	15758	Die Spezifikationen können auf der Website des BME bestellt werden .	corenlp	1.0	1.0
de	HDT	15759	"Microsoft wirft Klägern "" leere Rhetorik "" vor"	corenlp	0.875	0.75
de	HDT	15760	Microsoft mahnt im laufenden Kartellverfahren , das Gericht solle sich nicht verleiten lassen , das Kartellrecht neu zu schreiben .	corenlp	0.7619047619047619	0.7619047619047619
de	HDT	15761	Der Software-Konzern hat gestern gleich mit zwei Papieren auf Vorwürfe der Ankläger geantwortet .	corenlp	0.3333333333333333	0.3333333333333333
de	HDT	15762	Die Verfasser von Microsofts Entgegnung nehmen dabei kein Blatt vor den Mund :	corenlp	0.7692307692307693	0.6923076923076923
de	HDT	15763	"Die Staatsanwälte hätten "" schwungvolle Behauptungen voll leerer Rhetorik "" vorgebracht ."	corenlp	0.9166666666666666	0.6666666666666666
de	HDT	15764	Darüber hinaus macht das Unternehmen geltend , seine urheberrechtlichen Interessen seien durch amerikanisches Bundesrecht geschützt .	corenlp	0.875	0.75
de	HDT	15765	Das Verfahren wegen angeblicher Verstösse gegen weniger gewichtiges Landesrecht solle daher eingestellt werden - insbesondere , weil die Firmenaktivitäten keinerlei lokale Auswirkungen gezeitigt hätten .	corenlp	0.88	0.8
de	HDT	15766	Mit diesen Argumenten nimmt Microsoft die letzte Gelegenheit wahr , seinen Standpunkt bei Richter Thomas Penfield Jackson noch vor der entscheidenden Verhandlung des Verfahrens am 22. Februar klar zu machen .	corenlp	0.7384615384615385	0.6461538461538462
de	HDT	15767	Erst vorgestern waren zwei Stellungnahmen mit kontroversen Ratschlägen beim Gericht eingetroffen .	corenlp	0.9230769230769231	0.8461538461538461
de	HDT	15768	Solche friend-of-the-court-briefs sollen das Gericht bei der Rechtsfindung unterstützen , spiegeln aber vielfach nur Standpunkte von Interessenverbänden wider .	corenlp	0.5652173913043478	0.5652173913043478
de	HDT	15769	Zur Bewertung dieser vielfältigen Standpunkte kann Richter Jackson auch auf ein weiteres Dokument zurückgreifen :	corenlp	1.0	0.875
de	HDT	15770	Lawrence Lessig , Internet-Experte in Harvard , hat gestern ebenfalls ein 44seitiges Gutachten eingereicht .	corenlp	0.6875	0.5625
de	HDT	15771	Darin ermutigt er das Gericht , Probleme im Zusammenhang mit Softwareentwicklung nicht zum Fetisch zu erheben .	corenlp	0.7894736842105263	0.7894736842105263
de	HDT	15772	Lessigs Darstellungen scheinen jedoch keine ganz einfache Entscheidungshilfe zu sein .	corenlp	0.9090909090909091	0.7272727272727273
de	HDT	15773	Corel weiter auf Talfahrt	corenlp	0.75	0.75
de	HDT	15774	Das kanadische Softwarehaus Corel schreibt tiefrote Zahlen .	corenlp	1.0	0.875
de	HDT	15775	Im Geschäftsjahr 2000 brachten 157,5 Millionen US-Dollar Umsatz nicht weniger als 55,3 Millionen US-Dollar Verlust , entsprechend 80 Cent je Aktie .	corenlp	0.44	0.4
de	HDT	15776	1999 hatte das Unternehmen aus 243,1 Millionen US-Dollar Umsatz 16,7 Millionen US-Dollar Gewinn ( 26 Cent je Aktie ) erwirtschaftet .	corenlp	0.391304347826087	0.34782608695652173
de	HDT	15777	Nachdem Corel gerade eine neue Geschäftsstrategie ausgerufen hat , ist allerdings Optimismus gefragt .	corenlp	0.8571428571428571	0.7142857142857143
de	HDT	15778	So ist es verständlich , dass sich Finanzchef John Blaine in Erfolgsmeldungen sonnt , selbst wenn er für das vergangene Halbjahr nur einen Rückgang der Quartalsverluste von 10,7 auf 8,6 Millionen US-Dollar bekanntgeben konnte .	corenlp	0.7222222222222222	0.6388888888888888
de	HDT	15779	Für den gleichzeitigen Umsatzanstieg von 36 auf 40 Millionen US-Dollar machte er erste Erlöse aus dem überarbeiteten Grafikpaket Corel Draw 10 verantwortlich .	corenlp	0.625	0.5833333333333334
de	HDT	15780	So richtig rosig erscheinen aber erst die Zukunftsaussichten des gebeutelten Konzerns :	corenlp	0.4166666666666667	0.4166666666666667
de	HDT	15781	Mit Bezug auf Microsofts kräftige Finanzspritze verkündete Blaine , Corel habe jetzt das Zeug , um in den nächsten drei Jahren um 20 Prozent zu wachsen .	corenlp	0.6296296296296297	0.6296296296296297
de	HDT	15782	Im dritten Quartal 2001 seien auch wieder schwarze Zahlen zu erwarten .	corenlp	0.8461538461538461	0.6923076923076923
de	HDT	15783	Microsoft zeigt Herz für Raubkopierer	corenlp	0.8	0.8
de	HDT	15784	Microsofts Webseiten halten Installationsschlüssel zu einigen Programmen für jedermann parat .	corenlp	0.6363636363636364	0.5454545454545454
de	HDT	15785	Wer ein aktuelles Softwarepaket aus dem Hause Microsoft installieren will , muss dabei einen 25-stelligen alphanumerischen Installationsschlüssel eintippen .	corenlp	0.85	0.8
de	HDT	15786	Dieses Kennwort , das normalerweise per Aufkleber auf der CD-Verpackung angebracht ist , soll nur solchen Anwendern das Kopieren von Microsoft-Programmen ermöglichen , die das Original der Softwarepackung besitzen .	corenlp	0.65625	0.5625
de	HDT	15787	Auch die Teilnehmer an Microsofts Developer Network ( MSDN ) , die neue Software-Releases vorzeitig im Abonnement zugeschickt bekommen , brauchen derartige Schlüssel .	corenlp	0.8076923076923077	0.8076923076923077
de	HDT	15788	Diese Klientel scheint bei Microsoft aber im Ruf besonderer Vergesslichkeit zu stehen , weil das Softwarehaus speziell diesen Anwendern eine öffentlich zugängliche Gedankenstütze im Internet bietet .	corenlp	0.896551724137931	0.8620689655172413
de	HDT	15789	c't-Leser Andreas Marx machte uns auf diese Besonderheit aufmerksam .	corenlp	0.6363636363636364	0.45454545454545453
de	HDT	15790	Wir gingen dem Mysterium nach und tatsächlich :	corenlp	1.0	0.875
de	HDT	15791	Das geht so reibungslos , dass jeder Cracker vor Neid erblassen müsste .	corenlp	0.8461538461538461	0.7692307692307693
de	HDT	15792	Microsoft konnte das überraschende Ergebnis auf Anhieb nicht erklären ; als erste Vermutung nannte man uns ein Versehen bei der Gestaltung dieser Web-Seiten .	corenlp	0.84	0.72
de	HDT	15793	Der Softwareriese aus Redmond verbietet natürlich , die erworbene Software für andere Anwender zu kopieren .	corenlp	0.875	0.8125
de	HDT	15794	SAP erkennt Verbesserungsbedarf	corenlp	1.0	1.0
de	HDT	15795	Die Walldorfer Softwareschmiede SAP baut ihre Abteilung für Softwareentwicklung grundlegend um .	corenlp	0.5833333333333334	0.5
de	HDT	15796	"Wie die Financial Times Deutschland berichtet , will das Unternehmen den Bereich Software-Entwicklung in drei neue "" General Business Units "" gliedern , die sich stärker mit Aufgaben von Marketing und Vertrieb auseinandersetzen und einen höheren Leistungsdruck auf ihre Mitglieder ausüben sollen ."	corenlp	0.6590909090909091	0.5681818181818182
de	HDT	15797	Der Softwareriese selbst wiegelt ab :	corenlp	1.0	1.0
de	HDT	15798	"Die Reorganisation betreffe ja "" nur "" 5.600 der 22.300 SAP-Mitarbeiter und sei außerdem schon im August letzten Jahres beschlossen worden , meinte Pressesprecher Stefan Gruber ."	corenlp	0.6551724137931034	0.5862068965517241
de	HDT	15799	Die Börsianer sehen den Stellenwert dieser Maßnahmen offenbar anders :	corenlp	1.0	1.0
de	HDT	15800	Die Stammaktie des Unternehmens konnte heute um 25 Punkte zulegen .	corenlp	1.0	1.0
de	HDT	15801	Wie es scheint , halten manches Mal die Anleger mehr von SAP als die hauseigene Presseabteilung .	corenlp	0.8823529411764706	0.5882352941176471
de	HDT	15802	Die Konferenz Software-Pioniere der Programmschmiede sd&m vermittelte Highlights der Informatikgeschichte aus erster Hand .	corenlp	0.5333333333333333	0.4666666666666667
de	HDT	15803	Die Veranstalter hatten lebende Legenden der Softwareentwicklung geladen , und fast alle kamen .	corenlp	1.0	1.0
de	HDT	15804	Als erster Redner erklärte Friedrich L. Bauer , wie er mit seinem so genannten Kellerungsprinzip schon in den fünfziger Jahren zukünftigen Compilerbauern den Stack als Hilfsmittel an die Hand gab .	corenlp	0.9354838709677419	0.7741935483870968
de	HDT	15805	Mechanische Gerätschaften zur Formelübersetzung erschlossen eines der ersten Softwarepatente in Deutschland , das anders als in den USA auch ohne konkrete Konstruktionspläne für einen bestimmten Apparatismus erteilt wurde .	corenlp	0.8666666666666667	0.8333333333333334
de	HDT	15806	Im Folgenden war noch viel mehr über Fortschritte beim Programmieren zu hören , sei es in den Worten des Quicksort-Erfinders Anthony Hoare oder im Vortrag des heimlichen Namensgebers der B-Bäume , Rudolf Bayer .	corenlp	0.4358974358974359	0.38461538461538464
de	HDT	15807	Der Wert der Konferenz ging weit über die Erfahrung hinaus , den geladenen Rednern einmal persönlich oder übers Web zuhören zu können .	corenlp	0.6382978723404256	0.5957446808510638
de	HDT	15808	Viele Details hätte man auf anderem Wege kaum bewusst wahrgenommen .	corenlp	0.18181818181818182	0.18181818181818182
de	HDT	15809	So erläuterte Fred Brooks , der große Teile des erfolgreichen IBM-Mainframes S/360 maßgeblich mitentwickelt hat , dessen grundlegende Neuerung , dass es immer auf eine Magnetplatte zugreifen konnte .	corenlp	0.7333333333333333	0.6
de	HDT	15810	Auch dass er das System für unterschiedlich große Modelle der Baureihe /360 nur einmal entwickeln musste , hatte sicher Einfluss auf dessen sprichwörtliche Robustheit .	corenlp	0.76	0.68
de	HDT	15811	Der Guru des strukturierten Codes , Edsger W. Dijkstra , führte an , meist habe er für Prozessoren programmiert , die es jeweils noch gar nicht gab .	corenlp	0.7142857142857143	0.5714285714285714
de	HDT	15812	So habe die Hardware mit seinen Änderungswünschen meist gleichzeitig mit seiner Software fertig gestellt werden können .	corenlp	0.9411764705882353	0.8235294117647058
de	HDT	15813	Niklaus Wirth auf der anderen Seite erklärte das Marktgeheimnis hinter dem Erfolg der von ihm definierten Programmiersprache Pascal und begründete einige Kompromisse bei deren Design :	corenlp	0.9615384615384616	0.7692307692307693
de	HDT	15814	""" You have to find a market . """	corenlp	0.0	0.0
de	HDT	15815	Beiträge von David L. Parnas über das Geheimnisprinzip in der Definition von Programm-Modulen sowie Erich Gammas Ausführungen über Design Patterns beleuchteten die Disziplin des Software-Engineering ebenso wie Schilderungen zur Software-Qualitätssicherung und zur Kostenfrage in Softwareprojekten .	corenlp	0.5853658536585366	0.5121951219512195
de	HDT	15816	Alan Kay , Mitbegründer des Palo Alto Research Center , zeigte Videos von grafischen Benutzungsoberflächen aus den frühen siebziger Jahren .	corenlp	0.6190476190476191	0.5714285714285714
de	HDT	15817	Bemerkenswert , dass das dort vorgestellte Equipment bei einem halben MIPS mit kürzeren Antwortzeiten glänzte als der viele Jahre später entworfene IBM PC mit rund einem MIPS , ganz zu schweigen von den ersten kommerziell erhältlichen Systemen mit mausgesteuerter Oberfläche .	corenlp	0.7560975609756098	0.7073170731707317
de	HDT	15818	US-Patent für Jahr-2000-Datumsformate	corenlp	0.0	0.0
de	HDT	15819	Zahlreiche US-amerikanische Software-Firmen dürfen in der nächsten Zeit Anwaltspost mit Lizenznachforderungen erwarten .	corenlp	0.6666666666666666	0.6666666666666666
de	HDT	15820	Der Kalifornier Bruce Dickens macht Patentrechte für eine Methode zur Jahr-2000-fähigen Repräsentation von Kalenderdaten geltend , die ihm im September 1998 zuerkannt wurden .	corenlp	0.6545454545454545	0.5454545454545454
de	HDT	15821	Insider vermuten , dass viele große Unternehmen den Forderungen genügen werden , während Kleinbetriebe mit Einsprüchen vielleicht Präzedenzurteile für die erwarteten Pauschalforderungen von 50.000 bis 100.000 US-Dollar bewirken .	corenlp	0.4	0.36666666666666664
de	HDT	15822	"Die als "" Windowing "" bekannte Prozedur , die ein Zeitfenster definiert und zur Bewertung der Jahreszahl heranzieht , wenden zahllose Softwarehäuser zum Schutz vor Problemen im Jahr 2000 an ."	corenlp	0.9117647058823529	0.8235294117647058
de	HDT	15823	Ob ein Gedankengut mit der beschriebenen Erfindungshöhe auch in Deutschland zum Patentschutz führen könnte , ist zumindest fraglich .	corenlp	0.85	0.8
de	HDT	15824	Y2K :	corenlp	1.0	1.0
de	HDT	15825	US-Experten sprechen von Überreaktion	corenlp	0.6	0.6
de	HDT	15826	Führungskräfte von Firmen und Regierungsbehörden beklagen öffentlich , die USA hätten die Y2K-Vorbereitungen übertrieben .	corenlp	0.75	0.6875
de	HDT	15827	Die Kosten für die Bekämpfung des Jahr-2000-Problems in den USA werden auf 225 Milliarden Dollar beziffert .	corenlp	0.8108108108108109	0.8108108108108109
de	HDT	15828	Russland hat sich dagegen nach Schätzungen der Gartner Group mit nur einem Hundertstel dieser Kosten auf den Jahreswechsel vorbereitet und blieb ebenso von kritischen Computerfehlern verschont wie alle anderen Länder , die bislang Statusmeldungen zur Y2K-Problematik veröffentlicht haben .	corenlp	0.7073170731707317	0.6097560975609756
de	HDT	15829	Lediglich Gambia musste bekennen , dass das Abrechnungssystem der Regierung zusammengebrochen ist .	corenlp	0.9230769230769231	0.7692307692307693
de	HDT	15830	Während US-Präsidentenberater John Koskinen die amerikanischen Anstrengungen nicht für übertrieben hält , übt der ehemalige Pressechef des Pentagon , Paul Strassmann , harsche Kritik :	corenlp	0.5	0.38461538461538464
de	HDT	15831	""" Ich denke , man hat uns zum Besten gehalten ."	corenlp	0.8333333333333334	0.75
de	HDT	15832	"Auch David Starr , Pressesprecher von 3Com , sagt , die US-Aufwendungen für Y2K-Fixes seien "" um Größenordnungen übertrieben "" gewesen ."	corenlp	0.4166666666666667	0.375
de	HDT	15833	Professor Leon A. Kappelman von der North Texas University räumt ebenfalls ein , dass es einige Geldverschwendung gegeben habe :	corenlp	0.8	0.7
de	HDT	15834	""" Ich weiss von vielen Rechnerbeschaffungen wegen des Y2K-Problems , die wirklich unbegründet waren . """	corenlp	0.7058823529411765	0.5882352941176471
de	HDT	15835	Die Manöverkritik bleibt jedoch nicht auf die USA beschränkt .	corenlp	1.0	1.0
de	HDT	15836	Auch der Chef des slowenischen Katastrophenschutzamts Bojan Usenicnik hat nach dem reibungslosen Jahresbeginn in seinem Verantwortungsbereich den Rücktritt angeboten , weil er sich als Sündenbock für die Verunsicherung der Landesbevölkerung fühlt .	corenlp	0.875	0.84375
de	HDT	15837	Be unterstützt HPs Deskjet-Drucker	corenlp	0.4	0.4
de	HDT	15838	Die BeOS-Schmiede Be hat ihrem Webdevice-Betriebssystem BeIA den Umgang mit HP-Tintenstrahldruckern beigebracht .	corenlp	0.3125	0.3125
de	HDT	15839	Die von Be entwickelten Treiber für HPs Modellreihen Deskjet 600 , 800 und 900 sollen in Geschwindigkeit und Druckqualität ebenbürtig zu PC-Anbindungen sein , aber im Vergleich dazu mit weniger Speicher auskommen .	corenlp	0.4857142857142857	0.42857142857142855
de	HDT	15840	Die BeIA-Anwender werden sich allerdings noch etwas gedulden müssen , bis sie diese Errungenschaften austesten können :	corenlp	0.7222222222222222	0.7222222222222222
de	HDT	15841	Be will die neuen Treiber nämlich zunächst nur an Hersteller von BeIA-gestützten Webdevices herausgeben .	corenlp	0.75	0.6875
de	HDT	15842	Jean Calmon , Vizechef von Be , erklärte jedoch gegenüber heise online , bei Gelegenheit solle die Software auch für Anwender des PC-Betriebssystems BeOS erscheinen .	corenlp	0.5925925925925926	0.5185185185185185
de	HDT	15843	Immerhin steht bereits jetzt das Appliance Printing Development Kit auf der Webseite des Herstellers HP bereit , mit dessen Hilfe Be seine Treiber erstellt hat .	corenlp	0.8846153846153846	0.7692307692307693
de	HDT	15844	Baan-Aktien zu drei Vierteln abgestoßen oder abgeschrieben	corenlp	0.75	0.75
de	HDT	15845	Für Aktionäre des Not leidenden Softwarehauses Baan ist die letzte Frist abgelaufen , in der sie zum Festpreis von 2,85 Euro je Aktie Gebrauch vom Übernahmeangebot des Elektronikkonzerns Invensys machen konnten .	corenlp	0.7647058823529411	0.5882352941176471
de	HDT	15846	Der britische Aufkäufer hatte schon am 26.Juli verlautbart , auf jeden Fall zu seinem Angebot zu stehen , auch wenn die ursprünglich geforderte Zustimmungsquote von 95 Prozent aller Anteilseigner nicht zustande kommen sollte .	corenlp	0.7428571428571429	0.7142857142857143
de	HDT	15847	Invensys hat die Ende Juli genannte Zahl von 75 Prozent Zustimmung heute sogar noch geringfügig um drei Punkte nach unten korrigiert .	corenlp	0.6818181818181818	0.6818181818181818
de	HDT	15848	Der Grund liegt beim niederländischen Bankhaus ING , das seine fünfprozentige Baan-Beteiligung entgegen ersten Zusagen doch nicht abgestoßen hat .	corenlp	0.7272727272727273	0.5909090909090909
de	HDT	15849	Offenbar sehen die Banker steuerliche Vorteile , wenn sie ihre Baan-Anteile statt etwaiger Kursverluste beim Aktienverkauf gleich vollständig als Wertverlust abschreiben .	corenlp	0.75	0.75
de	HDT	15850	Für die Verhältnisse bei Baan dürfte das keine unmittelbaren Folgen nach sich ziehen , weil diese abgeschriebenen Aktien weiterhin in den Bilanzen des Softwarehauses auftauchen werden .	corenlp	0.9259259259259259	0.8148148148148148
de	HDT	15851	"Wenn es in Zukunft zu Gewinnausschüttungen kommen sollte , werden die Besitzer dieser angeblich nicht mehr vorhandenen Aktien sogar weiterhin mit "" Einnahmen von ausgebuchten Forderungen "" davon profitieren - nur wird mit diesen Papieren eben niemand mehr handeln können ."	corenlp	0.8536585365853658	0.7560975609756098
de	HDT	15852	Corel mit unsichtbarer Geheimwerbung	corenlp	1.0	1.0
de	HDT	15853	Das kanadische Softwarehaus Corel bietet auf seiner Webseite Gratis-Software mit Reklame-Parasiten zum Download .	corenlp	0.6470588235294118	0.5294117647058824
de	HDT	15854	Das Unternehmen verbreitet mit dem 71 MByte großen Programmpaket Corel Presentations 9 - ESD-Version den Reklameroboter TimeSink der Firma Conducent .	corenlp	0.7727272727272727	0.5909090909090909
de	HDT	15855	Corel setzt damit seine öffentliche Ankündigung vom April in die Tat um , mit Conducents Hilfe Werbe-Einnahmen zu erwirtschaften .	corenlp	0.7727272727272727	0.6818181818181818
de	HDT	15856	Allerdings las sich die Erklärung , als sie noch aktuell war , etwas anders :	corenlp	0.6	0.5333333333333333
de	HDT	15857	Laut Pressesprecherin Gertrud Jeewanjee hatten die Kanadier damit ausschließlich den amerikanischen Markt im Visier .	corenlp	0.5	0.4375
de	HDT	15858	Außerdem sollte der Anwender den Schmarotzer jederzeit loswerden können , indem er das OEM-Programm gegen Bezahlung zum kommerziellen Produkt aufrüstet .	corenlp	0.7391304347826086	0.7391304347826086
de	HDT	15859	Seit der Ankündigung ist es still geworden um die Werbepläne der Softwareschmiede ; mittlerweile muss man die Meldung mühevoll in Corels Archiven ausgraben , will man überhaupt noch etwas über das Projekt erfahren .	corenlp	0.6470588235294118	0.6176470588235294
de	HDT	15860	Vor dem jetzt angebotenen 71-MByte-Download muss man sich zwar mit der umfangreichen Lizenzvereinbarung einverstanden erklären , von Werbung ist da aber nicht einmal in Andeutungen die Rede .	corenlp	0.5172413793103449	0.5172413793103449
de	HDT	15861	"Erst nach dem Monster-Download taucht bei der Installation der Hinweis im Kleingedruckten auf , Corel werde Statistiken über den Gebrauch des "" Unlimited Trial Setups "" führen und außerdem Hilfsmittel einsetzen , um Anzeigen zu präsentieren ."	corenlp	0.717948717948718	0.717948717948718
de	HDT	15862	Zu Möglichkeiten , die Werbungsmaschinerie außer Kraft zu setzen , findet sich keine Silbe in Corels Hilfetexten oder Releasenotes .	corenlp	0.7	0.55
de	HDT	15863	Die Überprüfung des trojanisch-kanadischen Pferds brachte einen einzigen Trost :	corenlp	0.8181818181818182	0.8181818181818182
de	HDT	15864	Corel Presentations konnte zwar nachweislich einen TimeSink-Roboter auf unserem Testrechner installieren , im Gegensatz zum eigentlichen Präsentationsprogramm war dieser jedoch erstaunlicherweise nicht funktionsfähig - damit bleibt die insgeheim vorgesehene Werbung auch auf Dauer unsichtbar .	corenlp	0.5789473684210527	0.5526315789473685
de	HDT	15865	Baan steckt tief in der Krise	corenlp	0.8333333333333334	0.6666666666666666
de	HDT	15866	Anhaltende Verluste stürzen Baan in eine tiefe Krise .	corenlp	1.0	1.0
de	HDT	15867	Heute fiel der Aktienkurs des zweitgrößten europäischen Softwareherstellers an der Amsterdamer Börse um 30 Prozent auf 9,44 Euro .	corenlp	0.7894736842105263	0.7894736842105263
de	HDT	15868	Mitte 1998 hatte das Wertpapier noch bei fast 55 Euro notiert .	corenlp	0.3333333333333333	0.3333333333333333
de	HDT	15869	Dem Kurssturz ging der Rücktritt der Geschäftsführerin Mary Coleman voraus .	corenlp	0.9090909090909091	0.7272727272727273
de	HDT	15870	Gleichzeitig gab das Unternehmen einen Verlust von 250 Millionen US-Dollar für das vierte Quartal 1999 bekannt .	corenlp	0.7777777777777778	0.7222222222222222
de	HDT	15871	Coleman hatte erst vor einem halben Jahr die Geschäftsführung übernommen und dem Software-Konzern einen Anstieg der Börsennotierung um 30 Prozent beschert .	corenlp	0.8260869565217391	0.8260869565217391
de	HDT	15872	Ungeachtet der Investorenerwartungen hat die Firma jetzt aber zum sechsten Mal in Folge ein Geschäfts-Vierteljahr mit roten Zahlen abgeschlossen .	corenlp	0.7272727272727273	0.6363636363636364
de	HDT	15873	Als Reaktion auf diese Entwicklung wollen die Niederländer vier Prozent der Arbeitsplätze abbauen und 14 Niederlassungen schließen .	corenlp	1.0	1.0
de	HDT	15874	Baan stellt wie die noch größere Walldorfer SAP Software für Großunternehmen her .	corenlp	0.46153846153846156	0.46153846153846156
de	HDT	15875	Das niederländische Unternehmen hat aber mehr als seine Mitbewerber eine Durststrecke der gesamten Branche zu spüren bekommen .	corenlp	0.6666666666666666	0.5555555555555556
de	HDT	15876	In Anbetracht des Jahr-2000-Problems waren zahlreiche Kundenaufträge ausblieben .	corenlp	0.7	0.5
de	HDT	15877	Tarantella bringt Server-Dienste zum Browser	corenlp	0.7142857142857143	0.7142857142857143
de	HDT	15878	"Unix-Spezialist SCO stellt in Halle 3 , Stand C45 die Version 2 seiner "" Web-enabling ServerWare "" Tarantella vor ."	corenlp	0.4090909090909091	0.3181818181818182
de	HDT	15879	Diese Software , die auf zahlreichen Unix-Platformen läuft und gemäß einer gestrigen Ankündigung des Herstellers noch in diesem Jahr auch für Linux erscheinen soll , ist ein zentrales Bindeglied in Firmen-Netzwerken .	corenlp	0.6764705882352942	0.6764705882352942
de	HDT	15880	Das Programm kommt auf einem eigenen Server zum Einsatz .	corenlp	0.9090909090909091	0.9090909090909091
de	HDT	15881	Es soll dabei keinen Unterschied machen , ob die Server ihre Dienste unter Windows NT oder 2000 im Protokoll RDP anbieten oder ob es sich dabei um X11- oder TN3270-Server handelt .	corenlp	0.8955223880597015	0.7761194029850746
de	HDT	15882	Tarantella überträgt alle Datenformate in ein einheitliches Protokoll .	corenlp	1.0	1.0
de	HDT	15883	Auch textbasierte Anwendungen lassen sich so fernbedienen , verkündet SCO .	corenlp	0.9090909090909091	0.6363636363636364
de	HDT	15884	Die Sicherheit der Terminal-Sitzungen soll Tarantella mittels SSL 3 , RSA-lizenzierter Krypto-Bibliotheken sowie Zertifikaten gemäß X.509 gewährleisten .	corenlp	0.6190476190476191	0.47619047619047616
de	HDT	15885	Etwaige Unterbrechungen im Netzwerk beeinträchtigen nach Herstelleraussagen nicht den Ablauf der Anwendungen .	corenlp	1.0	1.0
de	HDT	15886	SCO gibt weiterhin an , man könne eine aktive Verbindung zum Application-Server von einem Client auf einen anderen verlagern .	corenlp	0.6363636363636364	0.5454545454545454
de	HDT	15887	Baan '99 : weniger Umsatz - weniger Verlust	corenlp	0.23529411764705882	0.0
de	HDT	15888	Der niederländische Produzent für ERP-Software Baan weist im 1999er Geschäftsbericht geringere Verluste aus als im Vorjahr .	corenlp	0.7	0.65
de	HDT	15889	Jetzt sinniert der Chef über einen Verkauf des Unternehmens .	corenlp	1.0	1.0
de	HDT	15890	Baans Nettoumsatz ging seit dem Vorjahr um drastische 14 Prozent von 736 auf 635 Millionen US-Dollar zurück .	corenlp	0.7368421052631579	0.7368421052631579
de	HDT	15891	Seinen Nettoverlust konnte das Unternehmen jedoch im gleichen Zeitraum um etwa 8 Prozent auf 289 Millionen Dollar vermindern .	corenlp	1.0	0.85
de	HDT	15892	Offensichtlich öffnet sich bei Baan die Schere zwischen Softwareverkauf und Dienstleistungen :	corenlp	1.0	1.0
de	HDT	15893	Die Erlöse für Lizenzgebühren sind von 1998 auf 1999 um fast 40 Prozent auf einen Wert von 205 Millionen US-Dollar eingebrochen , wohingegen die Dienstleistungsbereiche immerhin eine Steigerung der Einnahmen um 8 Prozent auf 430 Millionen US-Dollar verbuchen konnten .	corenlp	0.6666666666666666	0.6666666666666666
de	HDT	15894	Interims-Geschäftsführer Pierre Everaert , derzeitiger Chef des jüngst auseinandergefallenen Vorstands bei Baan , dachte in einem Interview mit dem Wall Street Journal laut über Konsequenzen dieser Entwicklung nach .	corenlp	0.6333333333333333	0.6333333333333333
de	HDT	15895	Neben der Einstellung einiger Produktlinien erwähnte er auch andere Möglichkeiten :	corenlp	0.9090909090909091	0.8181818181818182
de	HDT	15896	"Man könne das Unternehmen "" ganz verkaufen , nur die Hälfte oder an die Börse gehen "" ."	corenlp	0.7222222222222222	0.6111111111111112
de	HDT	15897	Everaert schob aber gleich einen Satz zur Beruhigung nach :	corenlp	1.0	1.0
de	HDT	15898	Bevorzugt werde , weiterhin selbständig zu bleiben und strategische Partner zu haben .	corenlp	0.8461538461538461	0.6923076923076923
de	HDT	15899	Be im Rückwärtsgang	corenlp	1.0	1.0
de	HDT	15900	Das kalifornische Softwarehaus Be trennte sich von 27 Mitabeitern für Vertrieb und Entwicklung .	corenlp	1.0	0.8571428571428571
de	HDT	15901	Zugleich mit dem Belegschaftsabbau um ein rundes Viertel , der auch mit der Schließung von Bes einziger europäischer Niederlassung in Paris einhergeht , brach der Aktienkurs des Unternehmens um 33 Prozent auf einen Schlusskurs von 81 US-Cent ein .	corenlp	0.75	0.75
